sample,time,temp1,val1,val2,val3,
11008,48451.9600,24.164,+1.05906126E+01,1.05907688E+01,+2.04000000E-02,
11009,48456.3588,24.164,+1.05906128E+01,1.05907681E+01,+2.04000000E-02,
11010,48460.7565,24.164,+1.05906126E+01,1.05907699E+01,+2.04000000E-02,
11011,48465.1556,24.156,+1.05906133E+01,1.05907699E+01,+2.04000000E-02,
11012,48469.5541,24.156,+1.05906130E+01,1.05907712E+01,+2.04000000E-02,
11013,48473.9532,24.156,+1.05906136E+01,1.05907688E+01,+2.04000000E-02,
11014,48478.3530,24.156,+1.05906137E+01,1.05907704E+01,+2.05310000E-02,
11015,48482.7534,24.156,+1.05906127E+01,1.05907708E+01,+2.04000000E-02,
11016,48487.1543,24.156,+1.05906138E+01,1.05907678E+01,+2.04000000E-02,
11017,48491.5561,24.156,+1.05906140E+01,1.05907684E+01,+2.04000000E-02,
11018,48495.9597,24.156,+1.05906138E+01,1.05907697E+01,+2.04000000E-02,
11019,48500.3614,24.172,+1.05906140E+01,1.05907679E+01,+2.04000000E-02,
11020,48504.7606,24.172,+1.05906126E+01,1.05907676E+01,+2.04000000E-02,
11021,48509.1625,24.172,+1.05906142E+01,1.05907681E+01,+2.04000000E-02,
11022,48513.5654,24.172,+1.05906145E+01,1.05907671E+01,+2.04000000E-02,
11023,48517.9648,24.172,+1.05906132E+01,1.05907679E+01,+2.04000000E-02,
11024,48522.3666,24.172,+1.05906139E+01,1.05907674E+01,+2.02690000E-02,
11025,48526.7699,24.172,+1.05906144E+01,1.05907682E+01,+2.04000000E-02,
11026,48531.1677,24.172,+1.05906146E+01,1.05907684E+01,+2.04000000E-02,
11027,48535.5686,24.156,+1.05906136E+01,1.05907641E+01,+2.04000000E-02,
11028,48539.9694,24.156,+1.05906134E+01,1.05907671E+01,+2.04000000E-02,
11029,48544.3725,24.156,+1.05906140E+01,1.05907671E+01,+2.02690000E-02,
11030,48548.7725,24.156,+1.05906139E+01,1.05907685E+01,+2.02690000E-02,
11031,48553.1728,24.164,+1.05906133E+01,1.05907693E+01,+2.04000000E-02,
11032,48557.5764,24.164,+1.05906141E+01,1.05907689E+01,+2.04000000E-02,
11033,48561.9725,24.164,+1.05906137E+01,1.05907702E+01,+2.04000000E-02,
11034,48566.3738,24.164,+1.05906139E+01,1.05907705E+01,+2.04000000E-02,
11035,48570.7726,24.180,+1.05906131E+01,1.05907707E+01,+2.04000000E-02,
11036,48575.1726,24.180,+1.05906124E+01,1.05907697E+01,+2.04000000E-02,
11037,48579.5724,24.180,+1.05906131E+01,1.05907688E+01,+2.04000000E-02,
11038,48583.9831,24.180,+1.05906131E+01,1.05907693E+01,+2.04000000E-02,
11039,48588.3713,24.188,+1.05906124E+01,1.05907697E+01,+2.04000000E-02,
11040,48592.7734,24.188,+1.05906126E+01,1.05907686E+01,+2.04000000E-02,
11041,48597.1699,24.188,+1.05906125E+01,1.05907701E+01,+2.04000000E-02,
11042,48601.5696,24.188,+1.05906128E+01,1.05907677E+01,+2.04000000E-02,
11043,48605.9684,24.172,+1.05906126E+01,1.05907681E+01,+2.04000000E-02,
11044,48610.3678,24.172,+1.05906126E+01,1.05907687E+01,+2.04000000E-02,
11045,48614.7675,24.172,+1.05906131E+01,1.05907690E+01,+2.04000000E-02,
11046,48619.1677,24.172,+1.05906140E+01,1.05907674E+01,+2.04000000E-02,
11047,48623.5684,24.180,+1.05906141E+01,1.05907674E+01,+2.04000000E-02,
11048,48627.9681,24.180,+1.05906146E+01,1.05907697E+01,+2.04000000E-02,
11049,48632.3689,24.180,+1.05906133E+01,1.05907694E+01,+2.04000000E-02,
11050,48636.7699,24.180,+1.05906126E+01,1.05907677E+01,+2.04000000E-02,
11051,48641.1713,24.180,+1.05906133E+01,1.05907695E+01,+2.04000000E-02,
11052,48645.5733,24.180,+1.05906133E+01,1.05907677E+01,+2.04000000E-02,
11053,48649.9761,24.180,+1.05906136E+01,1.05907683E+01,+2.04000000E-02,
11054,48654.3800,24.180,+1.05906129E+01,1.05907698E+01,+2.04000000E-02,
11055,48658.7806,24.180,+1.05906131E+01,1.05907669E+01,+2.04000000E-02,
11056,48663.1815,24.180,+1.05906134E+01,1.05907675E+01,+2.04000000E-02,
11057,48667.5833,24.180,+1.05906132E+01,1.05907685E+01,+2.04000000E-02,
11058,48671.9848,24.180,+1.05906130E+01,1.05907672E+01,+2.04000000E-02,
11059,48676.3865,24.180,+1.05906134E+01,1.05907663E+01,+2.04000000E-02,
11060,48680.7875,24.180,+1.05906129E+01,1.05907652E+01,+2.04000000E-02,
11061,48685.1915,24.180,+1.05906136E+01,1.05907658E+01,+2.04000000E-02,
11062,48689.5899,24.180,+1.05906134E+01,1.05907654E+01,+2.04000000E-02,
11063,48693.9912,24.180,+1.05906135E+01,1.05907664E+01,+2.04000000E-02,
11064,48698.3917,24.180,+1.05906125E+01,1.05907677E+01,+2.04000000E-02,
11065,48702.7923,24.180,+1.05906128E+01,1.05907673E+01,+2.04000000E-02,
11066,48707.1982,24.180,+1.05906123E+01,1.05907684E+01,+2.04000000E-02,
11067,48711.5921,24.188,+1.05906131E+01,1.05907681E+01,+2.04000000E-02,
11068,48715.9919,24.188,+1.05906126E+01,1.05907693E+01,+2.04000000E-02,
11069,48720.3919,24.188,+1.05906122E+01,1.05907691E+01,+2.04000000E-02,
11070,48724.7914,24.188,+1.05906117E+01,1.05907675E+01,+2.04000000E-02,
11071,48729.1905,24.188,+1.05906121E+01,1.05907700E+01,+2.04000000E-02,
11072,48733.5891,24.188,+1.05906116E+01,1.05907684E+01,+2.04000000E-02,
11073,48737.9930,24.188,+1.05906118E+01,1.05907680E+01,+2.04000000E-02,
11074,48742.3865,24.188,+1.05906119E+01,1.05907679E+01,+2.04000000E-02,
11075,48746.7853,24.195,+1.05906122E+01,1.05907672E+01,+2.04000000E-02,
11076,48751.1841,24.195,+1.05906117E+01,1.05907677E+01,+2.04000000E-02,
11077,48755.5831,24.195,+1.05906116E+01,1.05907665E+01,+2.04000000E-02,
11078,48759.9824,24.195,+1.05906134E+01,1.05907686E+01,+2.04000000E-02,
11079,48764.3825,24.203,+1.05906133E+01,1.05907664E+01,+2.04000000E-02,
11080,48768.7817,24.203,+1.05906125E+01,1.05907653E+01,+2.04000000E-02,
11081,48773.1816,24.203,+1.05906129E+01,1.05907657E+01,+2.04000000E-02,
11082,48777.5811,24.203,+1.05906127E+01,1.05907651E+01,+2.04000000E-02,
11083,48781.9809,24.203,+1.05906127E+01,1.05907663E+01,+2.04000000E-02,
11084,48786.3805,24.203,+1.05906126E+01,1.05907676E+01,+2.04000000E-02,
11085,48790.7809,24.203,+1.05906125E+01,1.05907681E+01,+2.04000000E-02,
11086,48795.1804,24.203,+1.05906128E+01,1.05907660E+01,+2.02690000E-02,
11087,48799.5811,24.219,+1.05906132E+01,1.05907687E+01,+2.04000000E-02,
11088,48803.9802,24.219,+1.05906132E+01,1.05907700E+01,+2.04000000E-02,
11089,48808.3803,24.219,+1.05906136E+01,1.05907670E+01,+2.02690000E-02,
11090,48812.7811,24.219,+1.05906132E+01,1.05907676E+01,+2.02690000E-02,
11091,48817.1818,24.211,+1.05906128E+01,1.05907687E+01,+2.02690000E-02,
11092,48821.5792,24.211,+1.05906134E+01,1.05907683E+01,+2.02690000E-02,
11093,48825.9784,24.211,+1.05906128E+01,1.05907671E+01,+2.04000000E-02,
11094,48830.3820,24.211,+1.05906123E+01,1.05907671E+01,+2.02690000E-02,
11095,48834.7777,24.211,+1.05906125E+01,1.05907693E+01,+2.02690000E-02,
11096,48839.1776,24.211,+1.05906123E+01,1.05907670E+01,+2.02690000E-02,
11097,48843.5774,24.211,+1.05906132E+01,1.05907653E+01,+2.02690000E-02,
11098,48847.9766,24.211,+1.05906127E+01,1.05907669E+01,+2.02690000E-02,
11099,48852.3755,24.219,+1.05906129E+01,1.05907663E+01,+2.04000000E-02,
11100,48856.7741,24.219,+1.05906130E+01,1.05907655E+01,+2.02690000E-02,
11101,48861.1728,24.219,+1.05906135E+01,1.05907654E+01,+2.02690000E-02,
11102,48865.5718,24.219,+1.05906129E+01,1.05907671E+01,+2.02690000E-02,
11103,48869.9704,24.234,+1.05906133E+01,1.05907669E+01,+2.02690000E-02,
11104,48874.3689,24.234,+1.05906129E+01,1.05907675E+01,+2.04000000E-02,
11105,48878.7676,24.234,+1.05906135E+01,1.05907650E+01,+2.04000000E-02,
11106,48883.1657,24.234,+1.05906130E+01,1.05907644E+01,+2.04000000E-02,
11107,48887.5649,24.234,+1.05906128E+01,1.05907642E+01,+2.04000000E-02,
11108,48891.9642,24.234,+1.05906137E+01,1.05907644E+01,+2.04000000E-02,
11109,48896.3638,24.234,+1.05906129E+01,1.05907658E+01,+2.02690000E-02,
11110,48900.7634,24.234,+1.05906125E+01,1.05907661E+01,+2.02690000E-02,
11111,48905.1631,24.234,+1.05906128E+01,1.05907661E+01,+2.04000000E-02,
11112,48909.5629,24.234,+1.05906127E+01,1.05907678E+01,+2.04000000E-02,
11113,48913.9621,24.234,+1.05906124E+01,1.05907681E+01,+2.02690000E-02,
11114,48918.3606,24.234,+1.05906127E+01,1.05907679E+01,+2.04000000E-02,
11115,48922.7590,24.227,+1.05906124E+01,1.05907670E+01,+2.04000000E-02,
11116,48927.1586,24.227,+1.05906123E+01,1.05907680E+01,+2.02690000E-02,
11117,48931.5566,24.227,+1.05906125E+01,1.05907675E+01,+2.04000000E-02,
11118,48935.9562,24.227,+1.05906117E+01,1.05907674E+01,+2.04000000E-02,
11119,48940.3588,24.227,+1.05906121E+01,1.05907682E+01,+2.04000000E-02,
11120,48944.7566,24.227,+1.05906115E+01,1.05907679E+01,+2.04000000E-02,
11121,48949.1575,24.227,+1.05906123E+01,1.05907662E+01,+2.02690000E-02,
11122,48953.5581,24.227,+1.05906124E+01,1.05907670E+01,+2.04000000E-02,
11123,48957.9590,24.227,+1.05906129E+01,1.05907669E+01,+2.04000000E-02,
11124,48962.3599,24.227,+1.05906122E+01,1.05907664E+01,+2.02690000E-02,
11125,48966.7610,24.227,+1.05906133E+01,1.05907659E+01,+2.04000000E-02,
11126,48971.1621,24.227,+1.05906130E+01,1.05907673E+01,+2.04000000E-02,
11127,48975.5629,24.219,+1.05906121E+01,1.05907674E+01,+2.02690000E-02,
11128,48979.9630,24.219,+1.05906123E+01,1.05907675E+01,+2.02690000E-02,
11129,48984.3635,24.219,+1.05906120E+01,1.05907663E+01,+2.02690000E-02,
11130,48988.7634,24.219,+1.05906127E+01,1.05907666E+01,+2.02690000E-02,
11131,48993.1638,24.211,+1.05906118E+01,1.05907683E+01,+2.02690000E-02,
11132,48997.5678,24.211,+1.05906118E+01,1.05907682E+01,+2.02690000E-02,
11133,49001.9684,24.211,+1.05906117E+01,1.05907677E+01,+2.04000000E-02,
11134,49006.3620,24.211,+1.05906118E+01,1.05907673E+01,+2.02690000E-02,
11135,49010.7619,24.203,+1.05906122E+01,1.05907684E+01,+2.02690000E-02,
11136,49015.1610,24.203,+1.05906125E+01,1.05907669E+01,+2.02690000E-02,
11137,49019.5605,24.203,+1.05906133E+01,1.05907658E+01,+2.04000000E-02,
11138,49023.9596,24.203,+1.05906132E+01,1.05907661E+01,+2.04000000E-02,
11139,49028.3589,24.195,+1.05906123E+01,1.05907658E+01,+2.04000000E-02,
11140,49032.7586,24.195,+1.05906129E+01,1.05907666E+01,+2.02690000E-02,
11141,49037.1587,24.195,+1.05906129E+01,1.05907662E+01,+2.02690000E-02,
11142,49041.5588,24.195,+1.05906123E+01,1.05907654E+01,+2.02690000E-02,
11143,49045.9584,24.203,+1.05906131E+01,1.05907646E+01,+2.02690000E-02,
11144,49050.3582,24.203,+1.05906130E+01,1.05907665E+01,+2.04000000E-02,
11145,49054.7577,24.203,+1.05906118E+01,1.05907673E+01,+2.04000000E-02,
11146,49059.1565,24.203,+1.05906114E+01,1.05907656E+01,+2.04000000E-02,
11147,49063.5563,24.188,+1.05906111E+01,1.05907658E+01,+2.04000000E-02,
11148,49067.9606,24.188,+1.05906120E+01,1.05907676E+01,+2.04000000E-02,
11149,49072.3561,24.188,+1.05906120E+01,1.05907678E+01,+2.04000000E-02,
11150,49076.7551,24.188,+1.05906124E+01,1.05907660E+01,+2.04000000E-02,
11151,49081.1550,24.188,+1.05906127E+01,1.05907673E+01,+2.04000000E-02,
11152,49085.5552,24.188,+1.05906124E+01,1.05907671E+01,+2.04000000E-02,
11153,49089.9523,24.188,+1.05906120E+01,1.05907675E+01,+2.04000000E-02,
11154,49094.3521,24.188,+1.05906116E+01,1.05907679E+01,+2.04000000E-02,
11155,49098.7521,24.188,+1.05906130E+01,1.05907703E+01,+2.04000000E-02,
11156,49103.1520,24.188,+1.05906124E+01,1.05907691E+01,+2.04000000E-02,
11157,49107.5522,24.188,+1.05906125E+01,1.05907695E+01,+2.04000000E-02,
11158,49111.9523,24.188,+1.05906118E+01,1.05907695E+01,+2.04000000E-02,
11159,49116.3537,24.195,+1.05906114E+01,1.05907674E+01,+2.04000000E-02,
11160,49120.7501,24.195,+1.05906130E+01,1.05907678E+01,+2.04000000E-02,
11161,49125.1493,24.195,+1.05906162E+01,1.05907684E+01,+2.04000000E-02,
11162,49129.5482,24.195,+1.05906163E+01,1.05907702E+01,+2.04000000E-02,
11163,49133.9475,24.195,+1.05906162E+01,1.05907696E+01,+2.04000000E-02,
11164,49138.3458,24.195,+1.05906161E+01,1.05907698E+01,+2.04000000E-02,
11165,49142.7466,24.195,+1.05906165E+01,1.05907707E+01,+2.04000000E-02,
11166,49147.1450,24.195,+1.05906164E+01,1.05907700E+01,+2.04000000E-02,
11167,49151.5448,24.188,+1.05906164E+01,1.05907705E+01,+2.04000000E-02,
11168,49155.9452,24.188,+1.05906166E+01,1.05907678E+01,+2.04000000E-02,
11169,49160.3465,24.188,+1.05906165E+01,1.05907671E+01,+2.04000000E-02,
11170,49164.7445,24.188,+1.05906160E+01,1.05907684E+01,+2.04000000E-02,
11171,49169.1439,24.188,+1.05906167E+01,1.05907684E+01,+2.04000000E-02,
11172,49173.5430,24.188,+1.05906146E+01,1.05907694E+01,+2.04000000E-02,
11173,49177.9453,24.188,+1.05906130E+01,1.05907695E+01,+2.04000000E-02,
11174,49182.3455,24.188,+1.05906128E+01,1.05907670E+01,+2.04000000E-02,
11175,49186.7423,24.188,+1.05906134E+01,1.05907665E+01,+2.04000000E-02,
11176,49191.1438,24.188,+1.05906130E+01,1.05907685E+01,+2.04000000E-02,
11177,49195.5431,24.188,+1.05906122E+01,1.05907667E+01,+2.04000000E-02,
11178,49199.9420,24.188,+1.05906124E+01,1.05907671E+01,+2.04000000E-02,
11179,49204.3414,24.188,+1.05906129E+01,1.05907683E+01,+2.04000000E-02,
11180,49208.7412,24.188,+1.05906135E+01,1.05907701E+01,+2.04000000E-02,
11181,49213.1376,24.188,+1.05906135E+01,1.05907689E+01,+2.04000000E-02,
11182,49217.5366,24.188,+1.05906128E+01,1.05907694E+01,+2.04000000E-02,
11183,49221.9355,24.172,+1.05906128E+01,1.05907696E+01,+2.04000000E-02,
11184,49226.3346,24.172,+1.05906131E+01,1.05907693E+01,+2.04000000E-02,
11185,49230.7342,24.172,+1.05906127E+01,1.05907697E+01,+2.02690000E-02,
11186,49235.1335,24.172,+1.05906121E+01,1.05907699E+01,+2.04000000E-02,
11187,49239.5321,24.180,+1.05906125E+01,1.05907700E+01,+2.04000000E-02,
11188,49243.9313,24.180,+1.05906125E+01,1.05907696E+01,+2.02690000E-02,
11189,49248.3310,24.180,+1.05906127E+01,1.05907689E+01,+2.04000000E-02,
11190,49252.7314,24.180,+1.05906130E+01,1.05907688E+01,+2.04000000E-02,
11191,49257.1322,24.188,+1.05906133E+01,1.05907704E+01,+2.02690000E-02,
11192,49261.5338,24.188,+1.05906124E+01,1.05907686E+01,+2.04000000E-02,
11193,49265.9357,24.188,+1.05906132E+01,1.05907701E+01,+2.02690000E-02,
11194,49270.3365,24.188,+1.05906119E+01,1.05907700E+01,+2.04000000E-02,
11195,49274.7404,24.195,+1.05906136E+01,1.05907722E+01,+2.04000000E-02,
11196,49279.1397,24.195,+1.05906124E+01,1.05907692E+01,+2.04000000E-02,
11197,49283.5408,24.195,+1.05906128E+01,1.05907688E+01,+2.02690000E-02,
11198,49287.9417,24.195,+1.05906132E+01,1.05907685E+01,+2.04000000E-02,
11199,49292.3424,24.203,+1.05906133E+01,1.05907697E+01,+2.04000000E-02,
11200,49296.7432,24.203,+1.05906131E+01,1.05907690E+01,+2.04000000E-02,
11201,49301.1440,24.203,+1.05906127E+01,1.05907679E+01,+2.04000000E-02,
11202,49305.5440,24.203,+1.05906129E+01,1.05907684E+01,+2.04000000E-02,
11203,49309.9440,24.203,+1.05906130E+01,1.05907681E+01,+2.04000000E-02,
11204,49314.3432,24.203,+1.05906137E+01,1.05907665E+01,+2.04000000E-02,
11205,49318.7445,24.203,+1.05906131E+01,1.05907692E+01,+2.04000000E-02,
11206,49323.1434,24.203,+1.05906131E+01,1.05907702E+01,+2.04000000E-02,
11207,49327.5447,24.203,+1.05906131E+01,1.05907686E+01,+2.04000000E-02,
11208,49331.9465,24.203,+1.05906128E+01,1.05907676E+01,+2.04000000E-02,
11209,49336.3442,24.203,+1.05906124E+01,1.05907690E+01,+2.04000000E-02,
11210,49340.7438,24.203,+1.05906129E+01,1.05907688E+01,+2.04000000E-02,
11211,49345.1428,24.195,+1.05906126E+01,1.05907698E+01,+2.04000000E-02,
11212,49349.5441,24.195,+1.05906123E+01,1.05907691E+01,+2.04000000E-02,
11213,49353.9431,24.195,+1.05906134E+01,1.05907679E+01,+2.04000000E-02,
11214,49358.3420,24.195,+1.05906138E+01,1.05907679E+01,+2.04000000E-02,
11215,49362.7402,24.188,+1.05906141E+01,1.05907672E+01,+2.04000000E-02,
11216,49367.1397,24.188,+1.05906136E+01,1.05907665E+01,+2.04000000E-02,
11217,49371.5390,24.188,+1.05906138E+01,1.05907672E+01,+2.04000000E-02,
11218,49375.9382,24.188,+1.05906142E+01,1.05907695E+01,+2.04000000E-02,
11219,49380.3372,24.211,+1.05906140E+01,1.05907668E+01,+2.04000000E-02,
11220,49384.7359,24.211,+1.05906142E+01,1.05907702E+01,+2.04000000E-02,
11221,49389.1344,24.211,+1.05906135E+01,1.05907676E+01,+2.04000000E-02,
11222,49393.5331,24.211,+1.05906136E+01,1.05907679E+01,+2.04000000E-02,
11223,49397.9321,24.211,+1.05906140E+01,1.05907688E+01,+2.04000000E-02,
11224,49402.3303,24.211,+1.05906135E+01,1.05907675E+01,+2.04000000E-02,
11225,49406.7286,24.211,+1.05906134E+01,1.05907706E+01,+2.04000000E-02,
11226,49411.1266,24.211,+1.05906133E+01,1.05907682E+01,+2.04000000E-02,
11227,49415.5265,24.211,+1.05906136E+01,1.05907708E+01,+2.04000000E-02,
11228,49419.9237,24.211,+1.05906133E+01,1.05907693E+01,+2.04000000E-02,
11229,49424.3248,24.211,+1.05906132E+01,1.05907690E+01,+2.04000000E-02,
11230,49428.7221,24.211,+1.05906136E+01,1.05907715E+01,+2.04000000E-02,
11231,49433.1221,24.203,+1.05906129E+01,1.05907706E+01,+2.04000000E-02,
11232,49437.5243,24.203,+1.05906130E+01,1.05907699E+01,+2.04000000E-02,
11233,49441.9223,24.203,+1.05906132E+01,1.05907679E+01,+2.04000000E-02,
11234,49446.3221,24.203,+1.05906130E+01,1.05907678E+01,+2.04000000E-02,
11235,49450.7213,24.211,+1.05906125E+01,1.05907678E+01,+2.04000000E-02,
11236,49455.1201,24.211,+1.05906123E+01,1.05907677E+01,+2.04000000E-02,
11237,49459.5186,24.211,+1.05906127E+01,1.05907662E+01,+2.04000000E-02,
11238,49463.9172,24.211,+1.05906123E+01,1.05907696E+01,+2.04000000E-02,
11239,49468.3161,24.211,+1.05906124E+01,1.05907696E+01,+2.04000000E-02,
11240,49472.7148,24.211,+1.05906124E+01,1.05907684E+01,+2.04000000E-02,
11241,49477.1140,24.211,+1.05906123E+01,1.05907662E+01,+2.04000000E-02,
11242,49481.5133,24.211,+1.05906125E+01,1.05907676E+01,+2.04000000E-02,
11243,49485.9128,24.203,+1.05906132E+01,1.05907654E+01,+2.04000000E-02,
11244,49490.3121,24.203,+1.05906126E+01,1.05907657E+01,+2.04000000E-02,
11245,49494.7117,24.203,+1.05906124E+01,1.05907645E+01,+2.04000000E-02,
11246,49499.1113,24.203,+1.05906134E+01,1.05907659E+01,+2.05310000E-02,
11247,49503.5108,24.203,+1.05906164E+01,1.05907647E+01,+2.04000000E-02,
11248,49507.9116,24.203,+1.05906164E+01,1.05907678E+01,+2.05310000E-02,
11249,49512.3091,24.203,+1.05906171E+01,1.05907670E+01,+2.05310000E-02,
11250,49516.7082,24.203,+1.05906159E+01,1.05907685E+01,+2.04000000E-02,
11251,49521.1066,24.219,+1.05906162E+01,1.05907663E+01,+2.04000000E-02,
11252,49525.5066,24.219,+1.05906133E+01,1.05907657E+01,+2.04000000E-02,
11253,49529.9066,24.219,+1.05906125E+01,1.05907640E+01,+2.04000000E-02,
11254,49534.3066,24.219,+1.05906137E+01,1.05907683E+01,+2.05310000E-02,
11255,49538.7067,24.219,+1.05906137E+01,1.05907689E+01,+2.04000000E-02,
11256,49543.1178,24.219,+1.05906130E+01,1.05907671E+01,+2.04000000E-02,
11257,49547.5087,24.219,+1.05906136E+01,1.05907667E+01,+2.04000000E-02,
11258,49551.9097,24.219,+1.05906132E+01,1.05907676E+01,+2.04000000E-02,
11259,49556.3118,24.227,+1.05906125E+01,1.05907664E+01,+2.04000000E-02,
11260,49560.7150,24.227,+1.05906124E+01,1.05907656E+01,+2.04000000E-02,
11261,49565.1128,24.227,+1.05906131E+01,1.05907676E+01,+2.04000000E-02,
11262,49569.5138,24.227,+1.05906129E+01,1.05907671E+01,+2.04000000E-02,
11263,49573.9184,24.234,+1.05906123E+01,1.05907660E+01,+2.04000000E-02,
11264,49578.3155,24.234,+1.05906127E+01,1.05907678E+01,+2.04000000E-02,
11265,49582.7165,24.234,+1.05906129E+01,1.05907663E+01,+2.04000000E-02,
11266,49587.1165,24.234,+1.05906126E+01,1.05907675E+01,+2.04000000E-02,
11267,49591.5182,24.227,+1.05906128E+01,1.05907681E+01,+2.04000000E-02,
11268,49595.9195,24.227,+1.05906127E+01,1.05907670E+01,+2.04000000E-02,
11269,49600.3204,24.227,+1.05906125E+01,1.05907665E+01,+2.04000000E-02,
11270,49604.7212,24.227,+1.05906127E+01,1.05907657E+01,+2.04000000E-02,
11271,49609.1224,24.227,+1.05906120E+01,1.05907673E+01,+2.04000000E-02,
11272,49613.5197,24.227,+1.05906123E+01,1.05907665E+01,+2.04000000E-02,
11273,49617.9188,24.227,+1.05906118E+01,1.05907646E+01,+2.04000000E-02,
11274,49622.3181,24.227,+1.05906121E+01,1.05907664E+01,+2.04000000E-02,
11275,49626.7167,24.219,+1.05906125E+01,1.05907689E+01,+2.04000000E-02,
11276,49631.1156,24.219,+1.05906120E+01,1.05907680E+01,+2.04000000E-02,
11277,49635.5148,24.219,+1.05906127E+01,1.05907681E+01,+2.04000000E-02,
11278,49639.9144,24.219,+1.05906124E+01,1.05907687E+01,+2.04000000E-02,
11279,49644.3143,24.227,+1.05906128E+01,1.05907661E+01,+2.02690000E-02,
11280,49648.7138,24.227,+1.05906127E+01,1.05907683E+01,+2.02690000E-02,
11281,49653.1136,24.227,+1.05906132E+01,1.05907691E+01,+2.04000000E-02,
11282,49657.5133,24.227,+1.05906130E+01,1.05907671E+01,+2.02690000E-02,
11283,49661.9138,24.211,+1.05906125E+01,1.05907667E+01,+2.04000000E-02,
11284,49666.3170,24.211,+1.05906126E+01,1.05907649E+01,+2.02690000E-02,
11285,49670.7145,24.211,+1.05906132E+01,1.05907666E+01,+2.04000000E-02,
11286,49675.1151,24.211,+1.05906131E+01,1.05907673E+01,+2.04000000E-02,
11287,49679.5218,24.219,+1.05906123E+01,1.05907678E+01,+2.04000000E-02,
11288,49683.9165,24.219,+1.05906126E+01,1.05907666E+01,+2.02690000E-02,
11289,49688.3182,24.219,+1.05906127E+01,1.05907670E+01,+2.04000000E-02,
11290,49692.7193,24.219,+1.05906133E+01,1.05907668E+01,+2.04000000E-02,
11291,49697.1205,24.219,+1.05906145E+01,1.05907686E+01,+2.04000000E-02,
11292,49701.5212,24.219,+1.05906164E+01,1.05907676E+01,+2.04000000E-02,
11293,49705.9218,24.219,+1.05906163E+01,1.05907678E+01,+2.02690000E-02,
11294,49710.3209,24.219,+1.05906162E+01,1.05907665E+01,+2.02690000E-02,
11295,49714.7208,24.211,+1.05906154E+01,1.05907668E+01,+2.04000000E-02,
11296,49719.1209,24.211,+1.05906157E+01,1.05907698E+01,+2.04000000E-02,
11297,49723.5255,24.211,+1.05906158E+01,1.05907708E+01,+2.04000000E-02,
11298,49727.9221,24.211,+1.05906158E+01,1.05907706E+01,+2.02690000E-02,
11299,49732.3210,24.219,+1.05906158E+01,1.05907675E+01,+2.04000000E-02,
11300,49736.7192,24.219,+1.05906152E+01,1.05907686E+01,+2.04000000E-02,
11301,49741.1212,24.219,+1.05906143E+01,1.05907677E+01,+2.04000000E-02,
11302,49745.5195,24.219,+1.05906156E+01,1.05907663E+01,+2.04000000E-02,
11303,49749.9215,24.227,+1.05906131E+01,1.05907688E+01,+2.02690000E-02,
11304,49754.3218,24.227,+1.05906129E+01,1.05907694E+01,+2.02690000E-02,
11305,49758.7225,24.227,+1.05906123E+01,1.05907684E+01,+2.04000000E-02,
11306,49763.1225,24.227,+1.05906116E+01,1.05907702E+01,+2.04000000E-02,
11307,49767.5224,24.234,+1.05906110E+01,1.05907684E+01,+2.04000000E-02,
11308,49771.9213,24.234,+1.05906121E+01,1.05907695E+01,+2.04000000E-02,
11309,49776.3199,24.234,+1.05906116E+01,1.05907680E+01,+2.04000000E-02,
11310,49780.7176,24.234,+1.05906117E+01,1.05907685E+01,+2.02690000E-02,
11311,49785.1153,24.234,+1.05906129E+01,1.05907699E+01,+2.04000000E-02,
11312,49789.5127,24.234,+1.05906117E+01,1.05907705E+01,+2.04000000E-02,
11313,49793.9106,24.234,+1.05906118E+01,1.05907711E+01,+2.04000000E-02,
11314,49798.3065,24.234,+1.05906118E+01,1.05907680E+01,+2.04000000E-02,
11315,49802.7054,24.234,+1.05906113E+01,1.05907704E+01,+2.04000000E-02,
11316,49807.1036,24.234,+1.05906115E+01,1.05907703E+01,+2.04000000E-02,
11317,49811.5025,24.234,+1.05906117E+01,1.05907702E+01,+2.04000000E-02,
11318,49815.9011,24.234,+1.05906117E+01,1.05907696E+01,+2.04000000E-02,
11319,49820.3006,24.234,+1.05906110E+01,1.05907685E+01,+2.04000000E-02,
11320,49824.7000,24.234,+1.05906106E+01,1.05907674E+01,+2.04000000E-02,
11321,49829.0992,24.234,+1.05906108E+01,1.05907663E+01,+2.04000000E-02,
11322,49833.5036,24.234,+1.05906112E+01,1.05907672E+01,+2.04000000E-02,
11323,49837.8973,24.242,+1.05906116E+01,1.05907678E+01,+2.04000000E-02,
11324,49842.2994,24.242,+1.05906111E+01,1.05907638E+01,+2.04000000E-02,
11325,49846.6967,24.242,+1.05906109E+01,1.05907648E+01,+2.04000000E-02,
11326,49851.0992,24.242,+1.05906110E+01,1.05907651E+01,+2.04000000E-02,
11327,49855.4975,24.242,+1.05906111E+01,1.05907653E+01,+2.02690000E-02,
11328,49859.8988,24.242,+1.05906120E+01,1.05907659E+01,+2.02690000E-02,
11329,49864.2986,24.242,+1.05906116E+01,1.05907643E+01,+2.04000000E-02,
11330,49868.6989,24.242,+1.05906113E+01,1.05907654E+01,+2.04000000E-02,
11331,49873.0988,24.242,+1.05906111E+01,1.05907664E+01,+2.02690000E-02,
11332,49877.4978,24.242,+1.05906105E+01,1.05907652E+01,+2.04000000E-02,
